date;price
15/07/2017;6032,488712
16/07/2017;5623,179906
17/07/2017;6531,017101
18/07/2017;7164,820328
19/07/2017;6714,146519
20/07/2017;7905,069245
21/07/2017;7692,374026
22/07/2017;8198,274529
23/07/2017;8002,204611
24/07/2017;8033,30774
25/07/2017;7395,440267
26/07/2017;7247,405886
27/07/2017;7500,814913
28/07/2017;7818,24689
29/07/2017;7588,339329
30/07/2017;7476,493672
31/07/2017;7768,842015
01/08/2017;7850,188933
02/08/2017;7728,258095
03/08/2017;7950,68222
04/08/2017;8046,949453
05/08/2017;9031,68124
06/08/2017;9028,204969
07/08/2017;9400,209729
08/08/2017;9823,91339
09/08/2017;9675,119116
10/08/2017;9724,775687
11/08/2017;10143,83472
12/08/2017;10506,97468
13/08/2017;10730,41976
14/08/2017;10996,69307
15/08/2017;10841,25679
16/08/2017;11178,88397
17/08/2017;11461,10211
18/08/2017;10825,76524
19/08/2017;10908,49895
20/08/2017;10786,31674
21/08/2017;11044,57813
22/08/2017;11245,48521
23/08/2017;11462,22627
24/08/2017;11564,37369
25/08/2017;11725,91628
26/08/2017;11694,48995
27/08/2017;11794,96119
28/08/2017;12058,48002
29/08/2017;12495,41178
30/08/2017;12967,58326
31/08/2017;13429,87437
01/09/2017;13808,64474
02/09/2017;12697,92575
03/09/2017;12906,76591
04/09/2017;11664,57768
05/09/2017;12168,50941
06/09/2017;12676,01669
07/09/2017;12563,53995
08/09/2017;11712,46071
09/09/2017;11575,23722
10/09/2017;11274,79004
11/09/2017;11404,71412
12/09/2017;11275,29239
13/09/2017;10679,09454
14/09/2017;8414,229044
15/09/2017;9689,39634
16/09/2017;9692,35801
17/09/2017;9534,629771
18/09/2017;10885,06266
19/09/2017;10707,75546
20/09/2017;10617,02311
21/09/2017;9921,039778
22/09/2017;9819,529171
23/09/2017;10486,47192
24/09/2017;10614,3014
25/09/2017;10998,04874
26/09/2017;10782,65852
27/09/2017;11366,70984
28/09/2017;11058,24492
29/09/2017;10962,45445
30/09/2017;11351,10731
01/10/2017;11446,25358
02/10/2017;11443,18063
03/10/2017;11269,10546
04/10/2017;11097,64041
05/10/2017;11261,46929
06/10/2017;11471,4909
07/10/2017;11611,42932
08/10/2017;11894,59466
09/10/2017;11895,33619
10/10/2017;12025,67707
11/10/2017;12130,89593
12/10/2017;12843,38558
13/10/2017;13656,60741
14/10/2017;13755,63413
15/10/2017;13778,89211
16/10/2017;13787,9659
17/10/2017;13508,31173
18/10/2017;13334,0485
19/10/2017;13392,08601
20/10/2017;13681,07088
21/10/2017;13776,53292
22/10/2017;13661,53782
23/10/2017;13498,83297
24/10/2017;13060,16602
25/10/2017;13269,61142
26/10/2017;13499,62767
27/10/2017;13401,49457
28/10/2017;13384,0713
29/10/2017;14120,67111
30/10/2017;14128,95835
31/10/2017;14449,91273
01/11/2017;14869,46128
02/11/2017;15414,63154
03/11/2017;15880,48926
04/11/2017;15970,58528
05/11/2017;16013,31679
06/11/2017;15659,3479
07/11/2017;15772,90539
08/11/2017;16507,90108
09/11/2017;16446,62962
10/11/2017;15757,68675
11/11/2017;16115,4187
12/11/2017;15572,37612
13/11/2017;16177,24516
14/11/2017;16735,34732
15/11/2017;17597,77305
16/11/2017;17895,23672
17/11/2017;18354,36197
18/11/2017;18695,30912
19/11/2017;18905,10396
20/11/2017;19465,44935
21/11/2017;19168,40772
22/11/2017;19878,16303
23/11/2017;20410,34226
24/11/2017;21194,79377
25/11/2017;21905,81003
26/11/2017;22919,62122
27/11/2017;23907,72668
28/11/2017;24760,17497
29/11/2017;22897,33783
30/11/2017;24251,7514
01/12/2017;25927,54245
02/12/2017;25874,83554
03/12/2017;26167,41196
04/12/2017;27655,83851
05/12/2017;28773,2363
06/12/2017;30382,40255
07/12/2017;37055,04575
08/12/2017;35770,83609
09/12/2017;33264,96143
10/12/2017;33368,48
11/12/2017;36621,45502
12/12/2017;39636,24926
13/12/2017;39402,84099
14/12/2017;41990,06991
15/12/2017;43101,33917
16/12/2017;46296,36243
17/12/2017;46807,97194
18/12/2017;48795,65841
19/12/2017;49205,10296
20/12/2017;48494,25505
21/12/2017;47949,28581
22/12/2017;40537,65707
23/12/2017;44805,40925
24/12/2017;42768,68179
25/12/2017;42875,22529
26/12/2017;47440,63791
27/12/2017;47111,28421
28/12/2017;44592,60315
29/12/2017;48048,23896
30/12/2017;44812,19088
31/12/2017;48365,44489
01/01/2018;47588,09681
02/01/2018;51843,04291
03/01/2018;56888,01301
04/01/2018;58500,8183
05/01/2018;58899,68348
06/01/2018;62895,25939
07/01/2018;62848,82399
08/01/2018;57504,48488
09/01/2018;57166,86602
10/01/2018;56403,97559
11/01/2018;51050,86457
12/01/2018;55542,84586
13/01/2018;57821,91428
14/01/2018;54769,62015
15/01/2018;52535,52603
16/01/2018;40778,26805
17/01/2018;40692,53904
18/01/2018;42348,09815
19/01/2018;42675,47842
20/01/2018;47623,77815
21/01/2018;41822,08255
22/01/2018;39294,88978
23/01/2018;39023,13863
24/01/2018;40651,45077
25/01/2018;40621,42797
26/01/2018;39776,82789
27/01/2018;41243,26254
28/01/2018;43686,10855
29/01/2018;41566,84607
30/01/2018;41288,77912
31/01/2018;36777,1191
01/02/2018;37667,68313
02/02/2018;33370,50543
03/02/2018;31452,83534
04/02/2018;32465,31762
05/02/2018;29516,75724
06/02/2018;24039,06858
07/02/2018;27411,28287
08/02/2018;26497,8278
09/02/2018;28990,84918
10/02/2018;31198,67834
11/02/2018;31282,48985
12/02/2018;29718,34312
13/02/2018;32006,79571
14/02/2018;30889,20396
15/02/2018;34142,12374
16/02/2018;35447,94334
17/02/2018;35814,37807
18/02/2018;37914,44971
19/02/2018;35841,86338
20/02/2018;37130,18792
21/02/2018;36983,0935
22/02/2018;36690,59834
23/02/2018;32399,78765
24/02/2018;33774,23807
25/02/2018;32015,47341
26/02/2018;32282,40118
27/02/2018;33724,08675
28/02/2018;34345,64498
01/03/2018;33050,14601
02/03/2018;34186,74082
03/03/2018;34373,0474
04/03/2018;34542,5149
05/03/2018;34851,2297
06/03/2018;34946,61018
07/03/2018;32911,62332
08/03/2018;30696,70095
09/03/2018;28823,83893
10/03/2018;28802,07962
11/03/2018;27605,30285
12/03/2018;29277,38383
13/03/2018;28409,14445
14/03/2018;28246,69759
15/03/2018;25265,76598
16/03/2018;25339,2001
19/03/2018;24045,88733
20/03/2018;25844,71714
21/03/2018;25568,26647
22/03/2018;24605,12347
23/03/2018;24479,69443
26/03/2018;22307,11142
27/03/2018;22083,11289
28/03/2018;21963,76525
29/03/2018;20220,68168
30/03/2018;18839,69527
02/04/2018;19176,45324
03/04/2018;20598,23576
04/04/2018;18937,50459
05/04/2018;18696,52879
06/04/2018;18244,98425
09/04/2018;18628,11295
10/04/2018;19218,26292
11/04/2018;19646,24201
12/04/2018;21868,48986
13/04/2018;23508,94968
16/04/2018;23240,35416
17/04/2018;23222,10993
18/04/2018;24238,97203
19/04/2018;25255,83413
20/04/2018;26918,84583
23/04/2018;28219,00019
24/04/2018;30818,04195
25/04/2018;28480,75413
26/04/2018;28257,26238
27/04/2018;29246,50476
30/04/2018;30237,77426
01/05/2018;29153,76328
02/05/2018;30004,65362
03/05/2018;31918,52341
04/05/2018;32095,89781
07/05/2018;31417,82081
08/05/2018;30780,53993
09/05/2018;30851,2363
10/05/2018;30101,70276
11/05/2018;28003,61699
14/05/2018;28921,65621
15/05/2018;27941,78934
16/05/2018;26951,28001
17/05/2018;26590,95658
18/05/2018;26775,17257
21/05/2018;27159,56824
22/05/2018;26267,62839
23/05/2018;23845,20086
24/05/2018;24138,37541
25/05/2018;23523,13963
28/05/2018;22352,46858
29/05/2018;23440,78723
30/05/2018;22828,33876
31/05/2018;23805,9251
01/06/2018;23524,40659
04/06/2018;24154,84589
05/06/2018;24721,68379
06/06/2018;24286,10294
07/06/2018;24805,80994
08/06/2018;24526,57195
11/06/2018;21126,81148
12/06/2018;20123,63254
13/06/2018;19286,67876
14/06/2018;20858,21595
15/06/2018;20320,26474
18/06/2018;20723,41141
19/06/2018;21083,48144
20/06/2018;20994,28746
21/06/2018;20730,25299
22/06/2018;18872,38284
25/06/2018;18645,34361
26/06/2018;18110,4331
27/06/2018;18020,22554
28/06/2018;17849,94612
29/06/2018;17034,78405
02/07/2018;19632,30545
03/07/2018;19490,40593
04/07/2018;19777,49907
05/07/2018;19150,35387
06/07/2018;19246,13604
09/07/2018;19514,73157
10/07/2018;18299,71692
11/07/2018;18188,22444
12/07/2018;17750,36306
13/07/2018;17789,63882
16/07/2018;19591,76273
17/07/2018;21111,10117
18/07/2018;21027,98859
19/07/2018;20812,60539
20/07/2018;20128,44699
23/07/2018;20865,56432
24/07/2018;22143,67358
25/07/2018;21971,11362
26/07/2018;22161,9178
27/07/2018;21919,92844
30/07/2018;21476,23904
31/07/2018;20514,86979
01/08/2018;20034,43856
02/08/2018;19759,76163
03/08/2018;19549,19288
06/08/2018;18623,80529
07/08/2018;18526,75615
08/08/2018;16634,42469
09/08/2018;16904,03378
10/08/2018;16619,72795
13/08/2018;15299,55563
14/08/2018;14548,24835
15/08/2018;15447,28316
16/08/2018;15623,644
17/08/2018;16098,24722
20/08/2018;15761,23585
21/08/2018;15551,17389
22/08/2018;15405,72688
23/08/2018;15425,49145
24/08/2018;15890,46577
27/08/2018;16176,79874
28/08/2018;17183,01837
29/08/2018;16882,74885
30/08/2018;16303,24134
31/08/2018;16914,92963
03/09/2018;17634,56292
04/09/2018;17572,73527
05/09/2018;15963,44267
06/09/2018;15017,27694
07/09/2018;14822,1651
10/09/2018;14203,63522
11/09/2018;13866,11708
12/09/2018;13909,44711
13/09/2018;14537,85927
14/09/2018;14844,46359
17/09/2018;14022,20655
18/09/2018;14342,49404
19/09/2018;14609,06243
20/09/2018;14795,81233
21/09/2018;16411,69312
24/09/2018;15889,7056
25/09/2018;14984,33598
26/09/2018;15585,12841
27/09/2018;16223,92965
28/09/2018;16043,26115
01/10/2018;15878,04957
02/10/2018;15816,47531
03/10/2018;15443,73568
04/10/2018;15814,44817
05/10/2018;15708,27693
08/10/2018;15975,85888
09/10/2018;15807,3532
10/10/2018;15680,91059
11/10/2018;14542,67372
12/10/2018;14564,21204
15/10/2018;15014,99641
16/10/2018;15185,27584
17/10/2018;15186,03601
18/10/2018;15021,5846
19/10/2018;15006,12769
22/10/2018;15021,07782
23/10/2018;15040,8424
24/10/2018;15071,24944
25/10/2018;15031,46689
26/10/2018;15003,84716
29/10/2018;14531,52447
30/10/2018;14541,66015
31/10/2018;14702,31068
01/11/2018;14730,69059
02/11/2018;14943,79326
05/11/2018;15337,31104
06/11/2018;15673,81561
07/11/2018;15846,12217
08/11/2018;15550,41371
09/11/2018;15286,88603
12/11/2018;15271,42912
13/11/2018;15136,62457
14/11/2018;13025,8692
15/11/2018;13040,31255
16/11/2018;13006,61141
19/11/2018;11587,8696
20/11/2018;10197,0009
21/11/2018;10449,37934
22/11/2018;10370,32103
23/11/2018;9790,560135
26/11/2018;8514,478018
27/11/2018;8595,056674
28/11/2018;9944,622471
29/11/2018;9544,26311
30/11/2018;9072,953988
03/12/2018;8716,684834
04/12/2018;8752,413107
05/12/2018;8406,026241
06/12/2018;8068,761488
07/12/2018;7400,059997
10/12/2018;7530,81027
11/12/2018;7379,788637
12/12/2018;7610,121966
13/12/2018;7154,523148
14/12/2018;6964,985931
17/12/2018;7956,002047
18/12/2018;7879,731055
19/12/2018;8465,066577
20/12/2018;8917,117907
21/12/2018;8687,291362
24/12/2018;9509,041622
25/12/2018;8956,393667
26/12/2018;8876,321795
27/12/2018;8331,022209
28/12/2018;9232,084164
31/12/2018;8705,535586
01/01/2019;8918,891651
02/01/2019;9368,409061
03/01/2019;9119,831508
04/01/2019;9142,383396
07/01/2019;9517,403558
08/01/2019;9484,715989
09/01/2019;9469,259077
10/01/2019;8476,722609
11/01/2019;8501,555026
14/01/2019;8568,703906
15/01/2019;8258,805489
16/01/2019;8342,678241
17/01/2019;8420,722977
18/01/2019;8339,637537
21/01/2019;8161,756352
22/01/2019;8305,176225
23/01/2019;8175,43952
24/01/2019;8248,923201
25/01/2019;8182,534496
28/01/2019;7714,266078
29/01/2019;7685,125998
30/01/2019;7898,735455
31/01/2019;7853,885071
01/02/2019;7891,133695
04/02/2019;7827,532303
05/02/2019;7826,518735
06/02/2019;7670,682654
07/02/2019;7673,216574
08/02/2019;8371,818321
11/02/2019;8328,741681
12/02/2019;8395,383777
13/02/2019;8270,968305
14/02/2019;8269,954737
15/02/2019;8266,660641
18/02/2019;9138,075732
19/02/2019;9305,061061
20/02/2019;9332,680789
21/02/2019;9182,926116
22/02/2019;9307,088197
25/02/2019;9004,284756
26/02/2019;8904,955091
27/02/2019;8677,409074
28/02/2019;8917,624691
01/03/2019;9001,244052
04/03/2019;8608,233058
05/03/2019;8991,361763
06/03/2019;9011,886516
07/03/2019;9077,261652
08/03/2019;9112,736532
11/03/2019;8930,294291
12/03/2019;8971,090403
13/03/2019;8968,049699
14/03/2019;8960,447939
15/03/2019;9142,636788
18/03/2019;9234,1113
19/03/2019;9306,834805
20/03/2019;9335,721493
21/03/2019;9201,17034
22/03/2019;9257,676757
25/03/2019;9032,918052
26/03/2019;9064,085268
27/03/2019;9353,458933
28/03/2019;9340,789333
29/03/2019;9502,200037
01/04/2019;9574,67015
02/04/2019;10998,98659
03/04/2019;11991,01627
04/04/2019;11061,57441
05/04/2019;11610,67488
08/04/2019;12039,66754
09/04/2019;12064,49995
10/04/2019;12481,32979
11/04/2019;11564,30414
12/04/2019;11523,76142
15/04/2019;11354,24217
16/04/2019;11791,34337
17/04/2019;11883,83145
18/04/2019;12088,3188
19/04/2019;12067,79405
22/04/2019;12156,48125
23/04/2019;12476,00856
24/04/2019;11987,97557
25/04/2019;12100,22822
26/04/2019;11398,83916
29/04/2019;11497,91544
30/04/2019;11777,15342
01/05/2019;11868,88133
02/05/2019;12034,09291
03/05/2019;12651,86261
06/05/2019;12732,69466
07/05/2019;12842,92018
08/05/2019;12850,26855
09/05/2019;13081,86884
10/05/2019;13668,9781
13/05/2019;16519,13133
14/05/2019;16591,09466
15/05/2019;17886,68796
16/05/2019;17454,90799
17/05/2019;15770,35797
20/05/2019;17156,919
21/05/2019;17610,49068
22/05/2019;17390,29303
23/05/2019;16919,74408
24/05/2019;17643,68503
27/05/2019;19396,90428
28/05/2019;19244,61569
29/05/2019;19292,50678
30/05/2019;19008,96113
31/05/2019;18652,43859
03/06/2019;18821,95783
04/06/2019;16705,88123
05/06/2019;17198,47528
06/06/2019;16771,76315
07/06/2019;17574,00223
10/06/2019;17630,50865
11/06/2019;17535,48665
12/06/2019;18081,03962
13/06/2019;18218,63148
14/06/2019;18413,99671
17/06/2019;20232,08432
18/06/2019;19675,38209
19/06/2019;19912,30361
20/06/2019;20540,96917
21/06/2019;21461,54231
24/06/2019;23171,17814
25/06/2019;23832,02448
26/06/2019;27933,93419
27/06/2019;22310,40551
28/06/2019;24924,144
01/07/2019;21291,51628
02/07/2019;22134,80486
03/07/2019;22985,18841
04/07/2019;23853,81619
05/07/2019;22652,9915
08/07/2019;24593,46744
09/07/2019;24841,28482
10/07/2019;23730,41429
11/07/2019;22736,61086
12/07/2019;22853,67796
15/07/2019;20968,69487
16/07/2019;18702,10342
17/07/2019;18968,6718
18/07/2019;20522,21816
19/07/2019;20224,98934
22/07/2019;19727,83424
23/07/2019;19886,45763
24/07/2019;19066,22772
25/07/2019;19330,0088
26/07/2019;19513,46461
29/07/2019;18628,61974
30/07/2019;18949,92079
31/07/2019;19597,08397
01/08/2019;20066,87274
02/08/2019;20208,77226
05/08/2019;22382,62223
06/08/2019;22117,06742
07/08/2019;22234,8947
08/08/2019;21756,23721
09/08/2019;21963,25847
12/08/2019;21511,46053
13/08/2019;20682,6153
14/08/2019;19074,84305
15/08/2019;19013,77558
16/08/2019;19656,37769
19/08/2019;20120,84523
20/08/2019;20106,90867
21/08/2019;19016,81628
22/08/2019;19218,76971
23/08/2019;19639,14704
26/08/2019;19321,64686
27/08/2019;19086,75248
28/08/2019;18034,4155
29/08/2019;17775,95565
30/08/2019;17904,67879
02/09/2019;18938,51815
03/09/2019;19675,1287
04/09/2019;19717,69856
05/09/2019;19317,84598
06/09/2019;19034,55372
09/09/2019;19189,88302
10/09/2019;18651,17163
11/09/2019;18712,74588
12/09/2019;19112,85185
13/09/2019;18933,9571
16/09/2019;18983,36854
17/09/2019;19551,98019
18/09/2019;19515,74513
19/09/2019;19634,83937
20/09/2019;19407,54675
23/09/2019;18693,99487
24/09/2019;16130,428
25/09/2019;15783,53435
26/09/2019;15344,6594
27/09/2019;15160,69681
30/09/2019;15755,66123
01/10/2019;15773,65206
02/10/2019;15727,53472
03/10/2019;15479,71734
04/10/2019;15636,82038
07/10/2019;15774,41224
08/10/2019;15643,15518
09/10/2019;16506,46173
10/10/2019;16410,93294
11/10/2019;15892,99969
14/10/2019;16042,24758
15/10/2019;15675,58936
16/10/2019;15255,21203
17/10/2019;15495,68104
18/10/2019;15299,80902
21/10/2019;15721,45331
22/10/2019;15640,36787
23/10/2019;14367,57985
24/10/2019;14451,95939
25/10/2019;16533,06789
28/10/2019;17816,75177
29/10/2019;17630,50865
30/10/2019;17544,35537
31/10/2019;17558,54532
01/11/2019;17433,36967
04/11/2019;18006,54238
05/11/2019;17881,36673
06/11/2019;17796,98719
07/11/2019;17525,09757
08/11/2019;16868,81229
11/11/2019;16780,37848
12/11/2019;16891,36418
13/11/2019;16824,2153
14/11/2019;16621,5017
15/11/2019;16235,58568
18/11/2019;15724,24062
19/11/2019;15522,2872
20/11/2019;15479,21056
21/11/2019;14485,91391
22/11/2019;13990,27916
25/11/2019;13608,16402
26/11/2019;13580,79769
27/11/2019;14355,92382
28/11/2019;14386,33086
29/11/2019;14667,08919
02/12/2019;13836,977
03/12/2019;13855,9814
04/12/2019;13694,82409
05/12/2019;13972,79511
06/12/2019;14053,12038
09/12/2019;13794,40714
10/12/2019;13628,18199
11/12/2019;13550,39065
12/12/2019;13715,34884
13/12/2019;13710,53439
16/12/2019;12875,10096
17/12/2019;12239,59382
18/12/2019;13236,69135
19/12/2019;13229,34298
20/12/2019;13360,60004
23/12/2019;13660,61617
24/12/2019;13353,25167
25/12/2019;13356,29237
26/12/2019;13394,80796
27/12/2019;13354,26524
30/12/2019;13500,21903
31/12/2019;13275,96711
01/01/2020;13439,91173
02/01/2020;12906,01479
03/01/2020;13634,77018
06/01/2020;14210,98359
07/01/2020;15197,94544
08/01/2020;14846,74412
09/01/2020;14436,50247
10/01/2020;15043,37632
13/01/2020;15210,10825
14/01/2020;16412,70669
15/01/2020;16666,35208
16/01/2020;16513,8101
17/01/2020;16844,74005
20/01/2020;16432,47126
21/01/2020;16563,47493
22/01/2020;16429,68395
23/01/2020;15810,90069
24/01/2020;16025,01693
27/01/2020;17002,09648
28/01/2020;17139,94173
29/01/2020;17719,19585
30/01/2020;18173,02092
31/01/2020;17669,78441
03/02/2020;17817,76533
04/02/2020;17589,96593
05/02/2020;18656,49286
06/02/2020;18913,93913
07/02/2020;18876,69051
10/02/2020;19117,15952
11/02/2020;19980,71945
12/02/2020;20592,40775
13/02/2020;20236,39198
14/02/2020;20714,2893
17/02/2020;19034,30033
18/02/2020;20252,10229
19/02/2020;20069,40666
20/02/2020;18882,51852
21/02/2020;19167,07774
24/02/2020;18926,60873
25/02/2020;18312,38652
26/02/2020;17178,20392
27/02/2020;17392,57356
28/02/2020;16831,05688
02/03/2020;17403,7228
03/03/2020;16991,70741
04/03/2020;16941,2824
05/03/2020;17768,86068
06/03/2020;17856,7877
09/03/2020;15185,27584
10/03/2020;15411,3015
11/03/2020;15136,62457
12/03/2020;11525,53517
13/03/2020;10404,02217
16/03/2020;9621,54767
17/03/2020;10275,80582
18/03/2020;10219,2994
19/03/2020;11934,50986
20/03/2020;11722,92753
23/03/2020;11932,9895
24/03/2020;12729,40056
25/03/2020;12506,4156
26/03/2020;12603,21135
27/03/2020;12639,69979
30/03/2020;12124,04707
31/03/2020;12298,88755
01/04/2020;11813,64187
02/04/2020;12895,37232
03/04/2020;12919,95135
06/04/2020;14033,60919
07/04/2020;14074,15191
08/04/2020;14241,13724
09/04/2020;14078,71297
10/04/2020;13325,12516
13/04/2020;13137,10829
14/04/2020;13384,16549
15/04/2020;13010,66568
16/04/2020;13604,10975
17/04/2020;13756,65173
20/04/2020;13183,73242
21/04/2020;13413,05218
22/04/2020;13870,93153
23/04/2020;14670,1299
24/04/2020;14658,98065
27/04/2020;14963,55784
28/04/2020;15043,12292
29/04/2020;16893,39131
30/04/2020;16905,55413
01/05/2020;16749,71805
04/05/2020;16859,43679
05/05/2020;16948,63077
06/05/2020;17429,062
07/05/2020;18473,29044
08/05/2020;18622,53833
11/05/2020;16328,07376
12/05/2020;16514,57027
13/05/2020;17116,62967
14/05/2020;17920,89588
15/05/2020;17278,80055
18/05/2020;18143,88084
19/05/2020;18020,98572
20/05/2020;17811,68393
21/05/2020;16914,42285
22/05/2020;17237,49765
25/05/2020;16858,16983
26/05/2020;16571,83687
27/05/2020;17199,23546
28/05/2020;17742,00113
29/05/2020;17695,63039
01/06/2020;18204,18814
02/06/2020;18054,43346
03/06/2020;18236,8757
04/06/2020;18599,98644
05/06/2020;18490,77449
08/06/2020;18409,68905
09/06/2020;18467,71582
10/06/2020;18747,20719
11/06/2020;17530,6722
12/06/2020;17871,73783
15/06/2020;17794,19988
16/06/2020;17903,66522
17/06/2020;17607,70337
18/06/2020;17694,87021
19/06/2020;17522,05687
22/06/2020;18118,03486
23/06/2020;18233,32822
24/06/2020;17569,94796
25/06/2020;17556,77157
26/06/2020;17350,51048
29/06/2020;17239,52479
30/06/2020;17172,12252
01/07/2020;17414,36527
02/07/2020;17017,80679
03/07/2020;17107,25416
06/07/2020;17643,17825
07/07/2020;17535,23325
08/07/2020;18031,1214
09/07/2020;17562,3462
10/07/2020;17594,0202
13/07/2020;17527,88489
14/07/2020;17657,11481
15/07/2020;17446,29266
16/07/2020;17298,56512
17/07/2020;17371,79541
20/07/2020;17372,80898
21/07/2020;17828,91458
22/07/2020;17865,14964
23/07/2020;18491,02788
24/07/2020;18575,40742
27/07/2020;20937,27426
28/07/2020;21297,0909
29/07/2020;21670,8441
30/07/2020;21649,81257
31/07/2020;22134,55146
03/08/2020;22858,99919
04/08/2020;22456,3593
05/08/2020;23219,32262
06/08/2020;23631,33801
07/08/2020;22727,23535
10/08/2020;23475,50193
11/08/2020;22524,77514
12/08/2020;22876,22985
13/08/2020;22869,89505
14/08/2020;23844,18729
17/08/2020;24750,31709
18/08/2020;24001,29033
19/08/2020;23135,95665
20/08/2020;23610,05309
21/08/2020;23128,1015
24/08/2020;23293,56648
25/08/2020;22298,74948
26/08/2020;22668,44841
27/08/2020;22164,9585
28/08/2020;22770,31199
31/08/2020;23539,8635
01/09/2020;24330,95333
02/09/2020;22901,06227
03/09/2020;21465,59658
04/09/2020;21200,80194
07/09/2020;20036,97248
08/09/2020;19712,63072
09/09/2020;20351,68534
10/09/2020;20413,00621
11/09/2020;20545,53023
14/09/2020;21100,20532
15/09/2020;21188,89252
16/09/2020;21527,93101
17/09/2020;21684,78066
18/09/2020;21475,73226
21/09/2020;20344,59037
22/09/2020;20359,79389
23/09/2020;19861,87861
24/09/2020;20680,08138
25/09/2020;20971,98896
28/09/2020;21324,71063
29/09/2020;21045,72604
30/09/2020;20956,27866
01/10/2020;20753,81845
02/10/2020;20452,78875
05/10/2020;20948,93029
06/10/2020;20537,16829
07/10/2020;20683,88226
08/10/2020;21191,93322
09/10/2020;21585,95778
12/10/2020;22635,25406
13/10/2020;22287,34684
14/10/2020;22138,09895
15/10/2020;22466,74838
16/10/2020;21929,55733
19/10/2020;22602,81988
20/10/2020;22695,05457
21/10/2020;24170,80958
22/10/2020;25053,37392
23/10/2020;24681,64786
26/10/2020;24668,72487
27/10/2020;25777,06148
28/10/2020;24773,62915
29/10/2020;25245,95184
30/10/2020;25183,61741
02/11/2020;25333,62548
03/11/2020;25343,00098
04/11/2020;25944,55359
05/11/2020;27622,51542
06/11/2020;28556,51834
09/11/2020;28397,38816
10/11/2020;28336,32069
11/11/2020;29091,68224
12/11/2020;29586,81021
13/11/2020;29892,90775
16/11/2020;30706,04268
17/11/2020;32257,05512
18/11/2020;31976,80357
19/11/2020;32669,5773
20/11/2020;33966,18417
23/11/2020;35357,55964
24/11/2020;37049,96482
25/11/2020;36144,5952
26/11/2020;32635,36938
27/11/2020;32310,52083
30/11/2020;37058,58015
01/12/2020;36257,35464
02/12/2020;36403,56182
03/12/2020;36943,54018
04/12/2020;35931,49253
07/12/2020;36020,43312
08/12/2020;35065,65206
09/12/2020;34712,93039
10/12/2020;34698,23366
11/12/2020;33873,1893
14/12/2020;35937,82733
15/12/2020;36442,3308
16/12/2020;38780,88558
17/12/2020;41941,44401
18/12/2020;41939,41687
21/12/2020;41362,18989
22/12/2020;42176,84517
23/12/2020;41239,54816
24/12/2020;41257,79239
25/12/2020;43015,5727
28/12/2020;47407,36286
29/12/2020;47331,34526
30/12/2020;49970,16956
31/12/2020;50520,28359
01/01/2021;50647,73977
04/01/2021;56300,15513
05/01/2021;60847,52798
06/01/2021;65253,76149
07/01/2021;70078,0918
08/01/2021;68308,40206
11/01/2021;59442,72273
12/01/2021;61244,59325
13/01/2021;64695,7923
14/01/2021;69985,85711
15/01/2021;64110,20339
18/01/2021;66260,23452
19/01/2021;68192,60192
20/01/2021;65793,48645
21/01/2021;59754,90168
22/01/2021;62833,1077
25/01/2021;63594,55067
26/01/2021;61378,13083
27/01/2021;60191,2427
28/01/2021;62183,15722
29/01/2021;64975,53707
01/02/2021;64338,50958
02/02/2021;68967,22126
03/02/2021;72174,15043
04/02/2021;73009,07707
05/02/2021;74233,974
08/02/2021;83685,49564
09/02/2021;88978,85454
10/02/2021;85713,13843
11/02/2021;90269,12661
12/02/2021;92507,08477
15/02/2021;94095,59922
16/02/2021;92961,41662
17/02/2021;99341,82721
18/02/2021;100583,7014
19/02/2021;107147,8212
22/02/2021;102689,1355
23/02/2021;90660,87065
24/02/2021;93451,98354
25/02/2021;93291,83979
26/02/2021;88009,12336
01/03/2021;92483,26592
02/03/2021;90305,86845
03/03/2021;95922,04876
04/03/2021;91776,04884
05/03/2021;93440,3275
08/03/2021;99313,19391
09/03/2021;104082,0314
10/03/2021;105896,0647
11/03/2021;108049,8967
12/03/2021;105388,2671
15/03/2021;105552,2118
16/03/2021;104755,8007
17/03/2021;108770,797
18/03/2021;106668,1501
19/03/2021;110412,0169
22/03/2021;104508,2367
23/03/2021;103150,5624
24/03/2021;101395,316
25/03/2021;97672,7341
26/03/2021;101113,5441
29/03/2021;108107,6701
30/03/2021;110745,2274
31/03/2021;110136,5798
01/04/2021;112269,6337
02/04/2021;113384,3051
05/04/2021;116068,2332
06/04/2021;116812,4455
07/04/2021;110667,9429
08/04/2021;114918,5937
09/04/2021;116252,7026
12/04/2021;123113,0376
13/04/2021;130683,377
14/04/2021;129080,6726
15/04/2021;134246,8287
16/04/2021;132219,9461
19/04/2021;119565,5496
20/04/2021;122496,2815
21/04/2021;121622,0791
22/04/2021;117538,9204
23/04/2021;111786,4152
26/04/2021;118681,2115
27/04/2021;121663,1286
28/04/2021;124072,3797
29/04/2021;120074,3607
30/04/2021;128321,2568
03/05/2021;134892,9783
04/05/2021;131559,0998
05/05/2021;138199,4906
06/05/2021;136995,3718
07/05/2021;139497,111
10/05/2021;138953,0784
11/05/2021;142628,7827
12/05/2021;138662,4377
13/05/2021;124166,1348
14/05/2021;132954,7829
17/05/2021;117194,5606
18/05/2021;116067,7264
19/05/2021;97355,9941
20/05/2021;100849,2562
21/05/2021;87598,12153
24/05/2021;95956,00329
25/05/2021;90599,54978
